ke_stddev,u_average,u_stddev,v_average,v_stddev,w_average,w_stddev,isoQ_average,isoQ_stddev,vortmag_average,vortmag_stddev,pressure_average,pressure_stddev,viscosity_average,viscosity_stddev,density_average,density_stddev,volfrac_average,volfrac_stddev,dpm_u_average,dpm_u_stddev,dpm_v_average,dpm_v_stddev,dpm_w_average,dpm_w_stddev,vtkGhostType_average,vtkGhostType_stddev,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__
0.00849682,0.0219182,0.0565804,-0.00281855,0.061251,0.0996669,0.100184,-35.6524,97.989,11.5211,5.58932,1924.95,7.84418,0.0116651,0.00444502,986.647,15.3648,1,0,0.00105763,0.00790136,0.000542142,0.00752532,0.0191255,0.0391946,0,0,1,0.11595,0.11595,0.075,0.25,773,0
0.00849079,0.0218558,0.0565402,-0.00278346,0.061263,0.0988724,0.10014,-35.6069,98.8195,11.5494,5.61554,1924.96,7.85724,0.0116811,0.00445975,986.689,15.2853,1,0,0.00102858,0.00789443,0.0005729,0.00745798,0.0190043,0.0390132,0,0,1,0.1161,0.1161,0.075,0.25,774,0
0.00848476,0.0217933,0.0565001,-0.00274837,0.0612749,0.0980779,0.100095,-35.5615,99.65,11.5777,5.64175,1924.96,7.87029,0.0116971,0.00447449,986.732,15.2058,1,0,0.000999534,0.00788751,0.000603659,0.00739064,0.0188832,0.0388318,0,0,1,0.11625,0.11625,0.075,0.25,775,0
0.00847873,0.0217308,0.0564599,-0.00271329,0.0612869,0.0972834,0.100051,-35.5161,100.48,11.6059,5.66797,1924.97,7.88335,0.0117131,0.00448922,986.774,15.1263,1,0,0.000970487,0.00788058,0.000634418,0.0073233,0.018762,0.0386504,0,0,1,0.1164,0.1164,0.075,0.25,776,0
0.00847271,0.0216684,0.0564197,-0.0026782,0.0612989,0.0964889,0.100006,-35.4707,101.311,11.6342,5.69418,1924.97,7.89641,0.0117291,0.00450396,986.816,15.0468,1,0,0.000941441,0.00787366,0.000665176,0.00725596,0.0186408,0.038469,0,0,1,0.11655,0.11655,0.075,0.25,777,0
0.00846668,0.0216059,0.0563796,-0.00264312,0.0613108,0.0956944,0.0999618,-35.4253,102.141,11.6624,5.72039,1924.98,7.90946,0.0117451,0.00451869,986.858,14.9673,1,0,0.000912394,0.00786674,0.000695935,0.00718862,0.0185196,0.0382876,0,0,1,0.1167,0.1167,0.075,0.25,778,0
0.00846065,0.0215434,0.0563394,-0.00260803,0.0613228,0.0948999,0.0999173,-35.3799,102.972,11.6907,5.74661,1924.98,7.92252,0.011761,0.00453342,986.901,14.8878,1,0,0.000883347,0.00785981,0.000726695,0.00712129,0.0183985,0.0381062,0,0,1,0.11685,0.11685,0.075,0.25,779,0
0.00845462,0.021481,0.0562993,-0.00257295,0.0613348,0.0941054,0.0998728,-35.3344,103.802,11.7189,5.77282,1924.99,7.93558,0.011777,0.00454816,986.943,14.8083,1,0,0.000854302,0.00785289,0.000757452,0.00705395,0.0182773,0.0379248,0,0,1,0.117,0.117,0.075,0.25,780,0
0.00844859,0.0214185,0.0562591,-0.00253786,0.0613468,0.0933109,0.0998282,-35.289,104.633,11.7472,5.79903,1924.99,7.94864,0.011793,0.00456289,986.985,14.7288,1,0,0.000825255,0.00784596,0.000788212,0.00698661,0.0181561,0.0377434,0,0,1,0.11715,0.11715,0.075,0.25,781,0
0.00844209,0.0213277,0.0562154,-0.00249525,0.0612894,0.0924221,0.0998222,-35.1206,104.873,11.7634,5.81169,1925,7.95913,0.0117988,0.00456363,987.018,14.6876,1,0,0.000834009,0.0079049,0.000786229,0.00692157,0.0180738,0.0376237,0,0,1,0.1173,0.1173,0.075,0.25,782,0
0.00843542,0.0212275,0.0561704,-0.00245012,0.061209,0.0915019,0.0998291,-34.9111,104.917,11.7755,5.81982,1925.01,7.96877,0.0118013,0.0045597,987.047,14.6591,1,0,0.000855365,0.0079858,0.000773333,0.00685729,0.0180044,0.0375245,0,0,1,0.11745,0.11745,0.075,0.25,783,0
0.00842876,0.0211273,0.0561254,-0.00240499,0.0611285,0.0905816,0.0998359,-34.7017,104.961,11.7877,5.82796,1925.02,7.97841,0.0118038,0.00455577,987.077,14.6306,1,0,0.000876721,0.0080667,0.000760436,0.00679301,0.0179349,0.0374253,0,0,1,0.1176,0.1176,0.075,0.25,784,0
0.00842209,0.0210271,0.0560805,-0.00235987,0.0610481,0.0896614,0.0998428,-34.4923,105.005,11.7998,5.83609,1925.03,7.98804,0.0118063,0.00455184,987.106,14.6021,1,0,0.000898076,0.0081476,0.00074754,0.00672873,0.0178656,0.0373261,0,0,1,0.11775,0.11775,0.075,0.25,785,0
0.00841542,0.0209268,0.0560355,-0.00231474,0.0609676,0.0887412,0.0998496,-34.2828,105.049,11.812,5.84422,1925.04,7.99768,0.0118088,0.00454791,987.135,14.5736,1,0,0.000919431,0.0082285,0.000734644,0.00666445,0.0177961,0.0372269,0,0,1,0.1179,0.1179,0.075,0.25,786,0
0.00840876,0.0208266,0.0559905,-0.00226962,0.0608872,0.0878209,0.0998565,-34.0734,105.093,11.8241,5.85236,1925.05,8.00732,0.0118112,0.00454398,987.165,14.5451,1,0,0.000940787,0.00830939,0.000721747,0.00660017,0.0177267,0.0371277,0,0,1,0.11805,0.11805,0.075,0.25,787,0
0.00840209,0.0207264,0.0559456,-0.00222449,0.0608068,0.0869007,0.0998633,-33.864,105.137,11.8363,5.86049,1925.06,8.01696,0.0118137,0.00454005,987.194,14.5166,1,0,0.000962142,0.00839029,0.000708851,0.0065359,0.0176573,0.0370285,0,0,1,0.1182,0.1182,0.075,0.25,788,0
0.00839543,0.0206262,0.0559006,-0.00217937,0.0607263,0.0859804,0.0998702,-33.6545,105.181,11.8484,5.86863,1925.06,8.0266,0.0118162,0.00453612,987.223,14.4881,1,0,0.000983497,0.00847119,0.000695955,0.00647162,0.0175879,0.0369292,0,0,1,0.11835,0.11835,0.075,0.25,789,0
0.00838876,0.0205259,0.0558556,-0.00213424,0.0606459,0.0850602,0.099877,-33.4451,105.225,11.8606,5.87676,1925.07,8.03624,0.0118187,0.00453219,987.253,14.4596,1,0,0.00100485,0.00855209,0.000683058,0.00640734,0.0175185,0.03683,0,0,1,0.1185,0.1185,0.075,0.25,790,0
0.0083821,0.0204257,0.0558107,-0.00208912,0.0605654,0.08414,0.0998839,-33.2356,105.269,11.8727,5.88489,1925.08,8.04588,0.0118212,0.00452826,987.282,14.4311,1,0,0.00102621,0.00863298,0.000670162,0.00634306,0.0174491,0.0367308,0,0,1,0.11865,0.11865,0.075,0.25,791,0
0.00837543,0.0203255,0.0557657,-0.00204399,0.060485,0.0832197,0.0998907,-33.0262,105.313,11.8849,5.89303,1925.09,8.05552,0.0118236,0.00452433,987.312,14.4026,1,0,0.00104756,0.00871388,0.000657266,0.00627878,0.0173797,0.0366316,0,0,1,0.1188,0.1188,0.075,0.25,792,0
0.00836876,0.0202253,0.0557208,-0.00199887,0.0604046,0.0822995,0.0998976,-32.8167,105.357,11.897,5.90116,1925.1,8.06515,0.0118261,0.0045204,987.341,14.3741,1,0,0.00106892,0.00879478,0.000644369,0.0062145,0.0173103,0.0365324,0,0,1,0.11895,0.11895,0.075,0.25,793,0
0.0083621,0.020125,0.0556758,-0.00195374,0.0603241,0.0813792,0.0999044,-32.6073,105.4,11.9092,5.9093,1925.11,8.07479,0.0118286,0.00451647,987.37,14.3456,1,0,0.00109027,0.00887567,0.000631473,0.00615022,0.0172409,0.0364332,0,0,1,0.1191,0.1191,0.075,0.25,794,0
0.00835543,0.0200248,0.0556308,-0.00190862,0.0602437,0.080459,0.0999113,-32.3979,105.444,11.9213,5.91743,1925.12,8.08443,0.0118311,0.00451254,987.4,14.3171,1,0,0.00111163,0.00895657,0.000618577,0.00608594,0.0171715,0.036334,0,0,1,0.11925,0.11925,0.075,0.25,795,0
0.00834877,0.0199246,0.0555859,-0.00186349,0.0601632,0.0795387,0.0999181,-32.1884,105.488,11.9335,5.92556,1925.13,8.09407,0.0118335,0.00450861,987.429,14.2886,1,0,0.00113299,0.00903747,0.00060568,0.00602166,0.0171021,0.0362348,0,0,1,0.1194,0.1194,0.075,0.25,796,0
0.0083421,0.0198244,0.0555409,-0.00181837,0.0600828,0.0786185,0.0999249,-31.979,105.532,11.9456,5.9337,1925.13,8.10371,0.011836,0.00450469,987.458,14.2601,1,0,0.00115434,0.00911837,0.000592785,0.00595739,0.0170327,0.0361356,0,0,1,0.11955,0.11955,0.075,0.25,797,0
0.00833544,0.0197242,0.0554959,-0.00177324,0.0600024,0.0776983,0.0999318,-31.7695,105.576,11.9578,5.94183,1925.14,8.11335,0.0118385,0.00450076,987.488,14.2316,1,0,0.0011757,0.00919927,0.000579888,0.00589311,0.0169633,0.0360364,0,0,1,0.1197,0.1197,0.075,0.25,798,0
0.00832877,0.0196239,0.055451,-0.00172811,0.0599219,0.076778,0.0999386,-31.5601,105.62,11.97,5.94997,1925.15,8.12299,0.011841,0.00449683,987.517,14.2031,1,0,0.00119705,0.00928017,0.000566992,0.00582883,0.0168939,0.0359372,0,0,1,0.11985,0.11985,0.075,0.25,799,0
0.00832211,0.0195237,0.055406,-0.00168299,0.0598415,0.0758578,0.0999455,-31.3507,105.664,11.9821,5.9581,1925.16,8.13263,0.0118435,0.0044929,987.547,14.1746,1,0,0.00121841,0.00936106,0.000554096,0.00576455,0.0168245,0.035838,0,0,1,0.12,0.12,0.075,0.25,800,0
0.00831544,0.0194235,0.055361,-0.00163787,0.059761,0.0749375,0.0999523,-31.1412,105.708,11.9943,5.96623,1925.17,8.14226,0.0118459,0.00448897,987.576,14.1461,1,0,0.00123976,0.00944196,0.000541199,0.00570027,0.0167551,0.0357388,0,0,1,0.12015,0.12015,0.075,0.25,801,0
0.00830877,0.0193233,0.0553161,-0.00159274,0.0596806,0.0740173,0.0999592,-30.9318,105.752,12.0064,5.97437,1925.18,8.1519,0.0118484,0.00448504,987.605,14.1176,1,0,0.00126112,0.00952286,0.000528303,0.00563599,0.0166857,0.0356395,0,0,1,0.1203,0.1203,0.075,0.25,802,0
0.00830211,0.019223,0.0552711,-0.00154762,0.0596001,0.0730971,0.099966,-30.7223,105.796,12.0186,5.9825,1925.19,8.16154,0.0118509,0.00448111,987.635,14.0891,1,0,0.00128247,0.00960375,0.000515407,0.00557171,0.0166163,0.0355403,0,0,1,0.12045,0.12045,0.075,0.25,803,0
0.00829544,0.0191228,0.0552261,-0.00150249,0.0595197,0.0721768,0.0999729,-30.5129,105.84,12.0307,5.99064,1925.2,8.17118,0.0118534,0.00447718,987.664,14.0606,1,0,0.00130383,0.00968465,0.00050251,0.00550744,0.0165469,0.0354411,0,0,1,0.1206,0.1206,0.075,0.25,804,0
0.00828878,0.0190226,0.0551812,-0.00145736,0.0594393,0.0712566,0.0999797,-30.3035,105.884,12.0429,5.99877,1925.2,8.18082,0.0118559,0.00447325,987.693,14.0321,1,0,0.00132518,0.00976555,0.000489614,0.00544316,0.0164775,0.0353419,0,0,1,0.12075,0.12075,0.075,0.25,805,0
0.00828211,0.0189224,0.0551362,-0.00141224,0.0593588,0.0703364,0.0999866,-30.094,105.927,12.055,6.00691,1925.21,8.19046,0.0118583,0.00446932,987.723,14.0036,1,0,0.00134654,0.00984645,0.000476718,0.00537888,0.0164081,0.0352427,0,0,1,0.1209,0.1209,0.075,0.25,806,0
0.00827545,0.0188222,0.0550912,-0.00136711,0.0592784,0.0694161,0.0999934,-29.8846,105.971,12.0672,6.01504,1925.22,8.2001,0.0118608,0.00446539,987.752,13.9751,1,0,0.00136789,0.00992735,0.000463821,0.0053146,0.0163387,0.0351435,0,0,1,0.12105,0.12105,0.075,0.25,807,0
0.00826878,0.0187219,0.0550463,-0.00132199,0.0591979,0.0684958,0.1,-29.6751,106.015,12.0793,6.02317,1925.23,8.20974,0.0118633,0.00446146,987.782,13.9466,1,0,0.00138925,0.0100082,0.000450925,0.00525032,0.0162693,0.0350443,0,0,1,0.1212,0.1212,0.075,0.25,808,0
0.00826212,0.0186217,0.0550013,-0.00127686,0.0591175,0.0675756,0.100007,-29.4657,106.059,12.0915,6.03131,1925.24,8.21937,0.0118658,0.00445753,987.811,13.9181,1,0,0.00141061,0.0100891,0.000438029,0.00518604,0.0161999,0.0349451,0,0,1,0.12135,0.12135,0.075,0.25,809,0
0.00825545,0.0185215,0.0549563,-0.00123174,0.0590371,0.0666554,0.100014,-29.2563,106.103,12.1036,6.03944,1925.25,8.22901,0.0118683,0.0044536,987.84,13.8896,1,0,0.00143196,0.01017,0.000425133,0.00512176,0.0161305,0.0348459,0,0,1,0.1215,0.1215,0.075,0.25,810,0
0.00824878,0.0184213,0.0549114,-0.00118661,0.0589566,0.0657351,0.100021,-29.0468,106.147,12.1158,6.04758,1925.26,8.23865,0.0118707,0.00444967,987.87,13.8611,1,0,0.00145332,0.0102509,0.000412236,0.00505748,0.0160611,0.0347467,0,0,1,0.12165,0.12165,0.075,0.25,811,0
0.00824212,0.018321,0.0548664,-0.00114149,0.0588762,0.0648149,0.100028,-28.8374,106.191,12.1279,6.05571,1925.27,8.24829,0.0118732,0.00444574,987.899,13.8326,1,0,0.00147467,0.0103318,0.00039934,0.00499321,0.0159917,0.0346475,0,0,1,0.1218,0.1218,0.075,0.25,812,0
0.00823637,0.0182043,0.0548138,-0.00108972,0.0587955,0.0639012,0.100046,-28.6746,106.049,12.1289,6.05574,1925.28,8.25389,0.0118713,0.00443786,987.915,13.8279,1,0,0.00150254,0.0103421,0.00039204,0.00499104,0.0159659,0.0345861,0,0,1,0.12195,0.12195,0.075,0.25,813,0
0.00823154,0.018071,0.0547537,-0.00103132,0.0587146,0.062994,0.100077,-28.5586,105.722,12.1186,6.04767,1925.29,8.25545,0.0118649,0.00442602,987.919,13.8471,1,0,0.00153691,0.0102817,0.000390337,0.005051,0.0159836,0.0345625,0,0,1,0.1221,0.1221,0.075,0.25,814,0
0.0082267,0.0179377,0.0546935,-0.000972913,0.0586336,0.0620868,0.100107,-28.4425,105.395,12.1083,6.0396,1925.31,8.25701,0.0118585,0.00441419,987.922,13.8662,1,0,0.00157129,0.0102213,0.000388634,0.00511095,0.0160014,0.0345389,0,0,1,0.12225,0.12225,0.075,0.25,815,0
0.00822187,0.0178044,0.0546333,-0.000914506,0.0585527,0.0611796,0.100138,-28.3264,105.067,12.098,6.03153,1925.33,8.25857,0.0118522,0.00440235,987.926,13.8854,1,0,0.00160566,0.0101609,0.000386931,0.00517091,0.0160191,0.0345154,0,0,1,0.1224,0.1224,0.075,0.25,816,0
0.00821704,0.0176712,0.0545731,-0.0008561,0.0584718,0.0602724,0.100168,-28.2104,104.74,12.0877,6.02346,1925.34,8.26013,0.0118458,0.00439052,987.929,13.9046,1,0,0.00164004,0.0101004,0.000385228,0.00523086,0.0160369,0.0344918,0,0,1,0.12255,0.12255,0.075,0.25,817,0
0.0082122,0.0175379,0.0545129,-0.000797697,0.0583908,0.0593653,0.100199,-28.0943,104.413,12.0774,6.01539,1925.36,8.26169,0.0118395,0.00437868,987.933,13.9238,1,0,0.00167442,0.01004,0.000383526,0.00529081,0.0160546,0.0344682,0,0,1,0.1227,0.1227,0.075,0.25,818,0
0.00820737,0.0174046,0.0544528,-0.00073929,0.0583099,0.0584581,0.10023,-27.9782,104.085,12.0671,6.00732,1925.38,8.26325,0.0118331,0.00436684,987.936,13.9429,1,0,0.00170879,0.00997962,0.000381823,0.00535077,0.0160724,0.0344446,0,0,1,0.12285,0.12285,0.075,0.25,819,0
0.00820254,0.0172713,0.0543926,-0.000680884,0.058229,0.0575509,0.10026,-27.8621,103.758,12.0568,5.99925,1925.39,8.2648,0.0118268,0.00435501,987.94,13.9621,1,0,0.00174317,0.00991921,0.00038012,0.00541072,0.0160901,0.0344211,0,0,1,0.123,0.123,0.075,0.25,820,0
0.0081977,0.017138,0.0543324,-0.00062248,0.0581481,0.0566437,0.100291,-27.7461,103.431,12.0465,5.99118,1925.41,8.26636,0.0118204,0.00434317,987.944,13.9813,1,0,0.00177754,0.00985881,0.000378417,0.00547067,0.0161078,0.0343975,0,0,1,0.12315,0.12315,0.075,0.25,821,0
0.00819287,0.0170047,0.0542722,-0.000564074,0.0580671,0.0557365,0.100321,-27.63,103.103,12.0362,5.98311,1925.42,8.26792,0.011814,0.00433134,987.947,14.0005,1,0,0.00181192,0.0097984,0.000376714,0.00553063,0.0161256,0.0343739,0,0,1,0.1233,0.1233,0.075,0.25,822,0
0.00818804,0.0168715,0.054212,-0.000505668,0.0579862,0.0548293,0.100352,-27.5139,102.776,12.0259,5.97504,1925.44,8.26948,0.0118077,0.0043195,987.951,14.0196,1,0,0.0018463,0.00973799,0.000375011,0.00559058,0.0161433,0.0343504,0,0,1,0.12345,0.12345,0.075,0.25,823,0
0.0081832,0.0167382,0.0541519,-0.000447264,0.0579053,0.0539221,0.100382,-27.3979,102.449,12.0156,5.96697,1925.46,8.27104,0.0118013,0.00430766,987.954,14.0388,1,0,0.00188067,0.00967758,0.000373308,0.00565053,0.0161611,0.0343268,0,0,1,0.1236,0.1236,0.075,0.25,824,0
0.00817837,0.0166049,0.0540917,-0.000388858,0.0578243,0.0530149,0.100413,-27.2818,102.122,12.0053,5.9589,1925.47,8.2726,0.011795,0.00429583,987.958,14.058,1,0,0.00191505,0.00961717,0.000371605,0.00571049,0.0161788,0.0343032,0,0,1,0.12375,0.12375,0.075,0.25,825,0
0.00817354,0.0164716,0.0540315,-0.000330454,0.0577434,0.0521078,0.100443,-27.1657,101.794,11.995,5.95083,1925.49,8.27416,0.0117886,0.00428399,987.961,14.0772,1,0,0.00194942,0.00955676,0.000369902,0.00577044,0.0161966,0.0342796,0,0,1,0.1239,0.1239,0.075,0.25,826,0
0.0081687,0.0163383,0.0539713,-0.000272048,0.0576625,0.0512006,0.100474,-27.0497,101.467,11.9847,5.94276,1925.51,8.27572,0.0117822,0.00427216,987.965,14.0964,1,0,0.0019838,0.00949635,0.000368199,0.0058304,0.0162143,0.0342561,0,0,1,0.12405,0.12405,0.075,0.25,827,0
0.00816387,0.016205,0.0539111,-0.000213641,0.0575815,0.0502934,0.100504,-26.9336,101.14,11.9744,5.93469,1925.52,8.27728,0.0117759,0.00426032,987.968,14.1155,1,0,0.00201817,0.00943594,0.000366496,0.00589035,0.016232,0.0342325,0,0,1,0.1242,0.1242,0.075,0.25,828,0
0.00815904,0.0160718,0.053851,-0.000155238,0.0575006,0.0493862,0.100535,-26.8175,100.812,11.9641,5.92662,1925.54,8.27884,0.0117695,0.00424848,987.972,14.1347,1,0,0.00205255,0.00937554,0.000364793,0.0059503,0.0162498,0.0342089,0,0,1,0.12435,0.12435,0.075,0.25,829,0
0.0081542,0.0159385,0.0537908,-9.68316e-05,0.0574197,0.048479,0.100565,-26.7015,100.485,11.9538,5.91855,1925.55,8.2804,0.0117632,0.00423665,987.975,14.1539,1,0,0.00208693,0.00931513,0.00036309,0.00601026,0.0162675,0.0341853,0,0,1,0.1245,0.1245,0.075,0.25,830,0
0.00814937,0.0158052,0.0537306,-3.84253e-05,0.0573388,0.0475718,0.100596,-26.5854,100.158,11.9435,5.91048,1925.57,8.28196,0.0117568,0.00422481,987.979,14.1731,1,0,0.0021213,0.00925472,0.000361387,0.00607021,0.0162853,0.0341618,0,0,1,0.12465,0.12465,0.075,0.25,831,0
0.00814454,0.0156719,0.0536704,1.99782e-05,0.0572578,0.0466646,0.100626,-26.4693,99.8304,11.9332,5.90241,1925.59,8.28352,0.0117504,0.00421298,987.982,14.1922,1,0,0.00215568,0.00919431,0.000359684,0.00613016,0.016303,0.0341382,0,0,1,0.1248,0.1248,0.075,0.25,832,0
0.0081397,0.0155386,0.0536102,7.83846e-05,0.0571769,0.0457574,0.100657,-26.3533,99.5031,11.9229,5.89434,1925.6,8.28508,0.0117441,0.00420114,987.986,14.2114,1,0,0.00219005,0.0091339,0.000357981,0.00619012,0.0163208,0.0341146,0,0,1,0.12495,0.12495,0.075,0.25,833,0
0.00813487,0.0154053,0.05355,0.000136791,0.057096,0.0448502,0.100687,-26.2372,99.1758,11.9126,5.88627,1925.62,8.28664,0.0117377,0.0041893,987.989,14.2306,1,0,0.00222443,0.00907349,0.000356278,0.00625007,0.0163385,0.0340911,0,0,1,0.1251,0.1251,0.075,0.25,834,0
0.00813004,0.0152721,0.0534899,0.000195194,0.057015,0.0439431,0.100718,-26.1211,98.8485,11.9023,5.8782,1925.63,8.2882,0.0117314,0.00417747,987.993,14.2498,1,0,0.0022588,0.00901308,0.000354575,0.00631003,0.0163562,0.0340675,0,0,1,0.12525,0.12525,0.075,0.25,835,0
0.0081252,0.0151388,0.0534297,0.000253604,0.0569341,0.0430358,0.100749,-26.0051,98.5212,11.892,5.87013,1925.65,8.28975,0.011725,0.00416563,987.996,14.2689,1,0,0.00229318,0.00895267,0.000352872,0.00636998,0.016374,0.0340439,0,0,1,0.1254,0.1254,0.075,0.25,836,0
0.00812037,0.0150055,0.0533695,0.000312007,0.0568532,0.0421287,0.100779,-25.889,98.1939,11.8817,5.86206,1925.67,8.29131,0.0117187,0.0041538,988,14.2881,1,0,0.00232756,0.00889226,0.000351169,0.00642994,0.0163917,0.0340203,0,0,1,0.12555,0.12555,0.075,0.25,837,0
0.00811554,0.0148722,0.0533093,0.000370411,0.0567723,0.0412215,0.10081,-25.7729,97.8666,11.8714,5.85399,1925.68,8.29287,0.0117123,0.00414196,988.003,14.3073,1,0,0.00236193,0.00883186,0.000349467,0.00648989,0.0164095,0.0339968,0,0,1,0.1257,0.1257,0.075,0.25,838,0
0.0081107,0.0147389,0.0532491,0.00042882,0.0566913,0.0403143,0.10084,-25.6569,97.5392,11.8611,5.84592,1925.7,8.29443,0.0117059,0.00413012,988.007,14.3265,1,0,0.00239631,0.00877144,0.000347763,0.00654985,0.0164272,0.0339732,0,0,1,0.12585,0.12585,0.075,0.25,839,0
0.00810587,0.0146056,0.053189,0.000487223,0.0566104,0.0394071,0.100871,-25.5408,97.2119,11.8508,5.83785,1925.72,8.29599,0.0116996,0.00411829,988.01,14.3456,1,0,0.00243068,0.00871104,0.000346061,0.0066098,0.016445,0.0339496,0,0,1,0.126,0.126,0.075,0.25,840,0
0.00810104,0.0144724,0.0531288,0.000545627,0.0565295,0.0384999,0.100901,-25.4247,96.8846,11.8405,5.82978,1925.73,8.29755,0.0116932,0.00410645,988.014,14.3648,1,0,0.00246506,0.00865063,0.000344358,0.00666975,0.0164627,0.033926,0,0,1,0.12615,0.12615,0.075,0.25,841,0
0.0080962,0.0143391,0.0530686,0.000604036,0.0564485,0.0375927,0.100932,-25.3087,96.5573,11.8302,5.82171,1925.75,8.29911,0.0116869,0.00409462,988.017,14.384,1,0,0.00249944,0.00859022,0.000342655,0.00672971,0.0164804,0.0339025,0,0,1,0.1263,0.1263,0.075,0.25,842,0
0.00809137,0.0142058,0.0530084,0.00066244,0.0563676,0.0366855,0.100962,-25.1926,96.23,11.8199,5.81364,1925.76,8.30067,0.0116805,0.00408278,988.021,14.4032,1,0,0.00253381,0.00852981,0.000340952,0.00678966,0.0164982,0.0338789,0,0,1,0.12645,0.12645,0.075,0.25,843,0
0.00808492,0.0140778,0.0529292,0.000717744,0.0563124,0.0357861,0.100971,-25.1297,95.92,11.8079,5.80457,1925.78,8.30037,0.011674,0.00407213,988.024,14.4318,1,0,0.00255528,0.00847717,0.00033558,0.00685582,0.0165246,0.0339045,0,0,1,0.1266,0.1266,0.075,0.25,844,0
0.00807362,0.0139655,0.0527931,0.000763757,0.0563342,0.0349096,0.100915,-25.2262,95.6618,11.7909,5.79246,1925.81,8.29447,0.011667,0.00406505,988.025,14.4891,1,0,0.00253803,0.0084478,0.000319199,0.00694064,0.0165772,0.0340779,0,0,1,0.12675,0.12675,0.075,0.25,845,0
0.00806233,0.0138533,0.0526569,0.000809765,0.0563561,0.0340332,0.100859,-25.3227,95.4036,11.7738,5.78036,1925.83,8.28858,0.0116601,0.00405796,988.027,14.5463,1,0,0.00252078,0.00841844,0.00030282,0.00702544,0.0166298,0.0342512,0,0,1,0.1269,0.1269,0.075,0.25,846,0
0.00805103,0.013741,0.0525208,0.000855774,0.0563779,0.0331568,0.100803,-25.4192,95.1454,11.7568,5.76826,1925.85,8.28268,0.0116531,0.00405088,988.029,14.6035,1,0,0.00250353,0.00838908,0.000286441,0.00711025,0.0166824,0.0344245,0,0,1,0.12705,0.12705,0.075,0.25,847,0
0.00803973,0.0136288,0.0523846,0.000901786,0.0563997,0.0322804,0.100747,-25.5158,94.8872,11.7398,5.75615,1925.88,8.27679,0.0116462,0.00404379,988.031,14.6608,1,0,0.00248628,0.00835972,0.00027006,0.00719506,0.016735,0.0345979,0,0,1,0.1272,0.1272,0.075,0.25,848,0
0.00802844,0.0135166,0.0522485,0.000947795,0.0564216,0.031404,0.100691,-25.6123,94.629,11.7228,5.74405,1925.9,8.2709,0.0116392,0.00403671,988.032,14.718,1,0,0.00246903,0.00833036,0.00025368,0.00727987,0.0167875,0.0347712,0,0,1,0.12735,0.12735,0.075,0.25,849,0
0.00801714,0.0134043,0.0521123,0.000993803,0.0564434,0.0305276,0.100635,-25.7088,94.3708,11.7057,5.73195,1925.93,8.265,0.0116323,0.00402963,988.034,14.7752,1,0,0.00245178,0.008301,0.000237301,0.00736468,0.0168401,0.0349445,0,0,1,0.1275,0.1275,0.075,0.25,850,0
0.00800584,0.0132921,0.0519762,0.00103981,0.0564653,0.0296512,0.100579,-25.8053,94.1126,11.6887,5.71984,1925.95,8.25911,0.0116253,0.00402254,988.036,14.8324,1,0,0.00243454,0.00827164,0.000220922,0.00744948,0.0168927,0.0351179,0,0,1,0.12765,0.12765,0.075,0.25,851,0
0.00799455,0.0131799,0.05184,0.00108582,0.0564871,0.0287747,0.100523,-25.9019,93.8544,11.6717,5.70774,1925.97,8.25322,0.0116184,0.00401546,988.038,14.8897,1,0,0.00241729,0.00824228,0.000204541,0.0075343,0.0169453,0.0352912,0,0,1,0.1278,0.1278,0.075,0.25,852,0
0.00798325,0.0130676,0.0517039,0.00113183,0.0565089,0.0278984,0.100467,-25.9984,93.5962,11.6547,5.69564,1926,8.24732,0.0116114,0.00400837,988.039,14.9469,1,0,0.00240004,0.00821292,0.000188162,0.0076191,0.0169978,0.0354645,0,0,1,0.12795,0.12795,0.075,0.25,853,0
0.00797195,0.0129554,0.0515677,0.00117784,0.0565308,0.027022,0.100411,-26.0949,93.338,11.6377,5.68353,1926.02,8.24143,0.0116045,0.00400129,988.041,15.0041,1,0,0.00238279,0.00818356,0.000171783,0.00770391,0.0170504,0.0356379,0,0,1,0.1281,0.1281,0.075,0.25,854,0
0.00796066,0.0128431,0.0514316,0.00122385,0.0565526,0.0261455,0.100355,-26.1914,93.0798,11.6206,5.67143,1926.05,8.23553,0.0115975,0.0039942,988.043,15.0613,1,0,0.00236554,0.0081542,0.000155402,0.00778872,0.017103,0.0358112,0,0,1,0.12825,0.12825,0.075,0.25,855,0
0.00794936,0.0127309,0.0512954,0.00126986,0.0565745,0.0252691,0.100298,-26.2879,92.8216,11.6036,5.65933,1926.07,8.22964,0.0115906,0.00398712,988.045,15.1186,1,0,0.00234829,0.00812484,0.000139023,0.00787353,0.0171556,0.0359845,0,0,1,0.1284,0.1284,0.075,0.25,856,0
0.00793806,0.0126187,0.0511593,0.00131587,0.0565963,0.0243927,0.100242,-26.3845,92.5634,11.5866,5.64722,1926.09,8.22375,0.0115836,0.00398004,988.046,15.1758,1,0,0.00233104,0.00809548,0.000122643,0.00795833,0.0172082,0.0361579,0,0,1,0.12855,0.12855,0.075,0.25,857,0
